Identified,Location,Dependency Name,Current Version,Release,CVSS3 Score,Latest Version,Recommendation
2025-06-27T00:00:00.000Z,orx-cat-automation,xmlchars - 2.2.0,2.2.0,2019-09-06T00:00:00.000Z,0,2.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d76d76e71abdb7e979b21b4ef07eec1fef785b610488a28e92fe446952c520bd
2025-06-27T00:00:00.000Z,orx-cat-automation,xtend - 4.0.2,4.0.2,2019-07-08T00:00:00.000Z,0,4.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cfa26770537b0dbbda0ef1b4c95169d0b94ca284d0dddf97cbc8163f1b3fc937
2025-06-27T00:00:00.000Z,orx-cat-automation,y18n - 4.0.3,4.0.3,2021-04-07T00:00:00.000Z,0,5.0.8,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d4c39cb1b9235d472820ce5241aa4819c782e88b242030ef74b00336f10d6d9e
2025-06-27T00:00:00.000Z,orx-cat-automation,y18n - 5.0.8,5.0.8,2021-04-07T00:00:00.000Z,0,5.0.8,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c46093f4b60bee0ec730c73f0ac5a9df393c0575af0e3e904c1fd74d97e78925
2025-06-27T00:00:00.000Z,orx-cat-automation,yallist - 3.1.1,3.1.1,2019-09-30T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/79afe334e56e04e02c1981def513edf0f9e47d954e5108f4c18932a25ea52c50
2025-06-27T00:00:00.000Z,orx-cat-automation,yargs - 15.4.1,15.4.1,2020-07-10T00:00:00.000Z,0,18.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4af89f2d599e9a05345c474cb17de34c18434ced071ec0fa11b0d681866c54f3
2025-06-27T00:00:00.000Z,orx-cat-automation,yargs - 17.7.2,17.7.2,2023-04-27T00:00:00.000Z,0,18.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/28ddc6baa48a553e41e0b05602d87629b95b490d0a41fdde11ad79c02aad7c8d
2025-06-27T00:00:00.000Z,orx-cat-automation,yargs-parser - 18.1.3,18.1.3,2020-04-16T00:00:00.000Z,0,22.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4c7ac4f92ce38efbd98ec7b27499aaaa600fbd262f3bfc93bb6e17111d4f44ee
2025-06-27T00:00:00.000Z,orx-cat-automation,yargs-parser - 21.1.1,21.1.1,2022-08-04T00:00:00.000Z,0,22.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/df97ecb232458587c2742c3fdb1bda98e85293b18c5108030ae6a41ad30d41e4
2025-06-27T00:00:00.000Z,orx-cat-automation,yargs-unparser - 2.0.0,2.0.0,2020-10-02T00:00:00.000Z,0,2.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/27157bd8de615a4bdcf98673818f9f812910e16e960e5b9b366f93a1c13961d4
2025-06-27T00:00:00.000Z,orx-cat-automation,yauzl - 2.10.0,2.10.0,2018-07-03T00:00:00.000Z,0,3.2.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b4e24f72bbd9703cbb30195dd88161ac83f41c60da59443d7806636c53a9d211
2025-06-27T00:00:00.000Z,orx-cat-automation,yocto-queue - 0.1.0,0.1.0,2020-11-24T00:00:00.000Z,0,1.2.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a08707706c9961532d5e1cf94e9645f2be3ad73c1083ac3ca2020bd8ce46a2b2
2025-06-27T00:00:00.000Z,orx-cat-automation,zip-stream - 4.1.1,4.1.1,2023-09-02T00:00:00.000Z,0,7.0.2,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ddb615120e0e06edffc4f1e26f0e150c1b29ab171d90806c863e4146e0ccd7b0
